col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,Lables
0.021374444,0.013427963,0.017829259,0.016022963,0.070993519,0.03639,0.029714352,0.028963796,0.038730741,0.032289259,0.103002778,0.062876667,0.044961481,0.044776111,0.055491111,0.055932222,0.125872593,0.079524815,0.056718889,0.056245926,0.066953611,0.066679259,0.140697037,0.092609259,0.016563519,0.015908148,0.024688611,0.016584537,0.084461481,0.046486481,5.56E-05,-0.000770741,0.007633333,-0.002057778,0.061782222,0.026136296,AirPods
0.021067778,0.013302685,0.017673333,0.016882593,0.070962963,0.036223333,0.029494352,0.028926852,0.038608519,0.035722222,0.103044352,0.062786389,0.044794815,0.04463537,0.055436389,0.05622,0.125762963,0.079422315,0.056405556,0.056171481,0.066757222,0.068235926,0.140637778,0.092498148,0.016402407,0.015674444,0.024634907,0.018045648,0.084472222,0.046382037,-0.000108796,-0.000897407,0.007431852,-0.002262407,0.061603611,0.025927778,AirPods
0.020977778,0.013191574,0.017487778,0.015789259,0.070835741,0.036008519,0.029403611,0.028754352,0.038518148,0.034681481,0.102865093,0.062773611,0.044749259,0.04459537,0.055265278,0.056683333,0.124713333,0.078848426,0.056042963,0.055904444,0.066123704,0.0563175,0.140371852,0.092477407,0.01614463,0.015552963,0.02430713,0.001581204,0.083797778,0.046049444,-0.000444074,-0.001095556,0.007115926,-0.009423148,0.060871111,0.02566963,AirPods
0.020781111,0.01284713,0.016965185,0.014853704,0.070699907,0.035992222,0.029418056,0.028672222,0.038445463,0.033174815,0.102808056,0.062683889,0.044608519,0.044458333,0.055207778,0.052846296,0.125445926,0.079224537,0.056662963,0.056365926,0.067125185,0.067811667,0.140907037,0.092778519,0.01625213,0.015592222,0.024494537,0.017808426,0.084418148,0.046419074,-0.000202593,-0.000852407,0.007475926,-0.002890185,0.061498611,0.025954074,AirPods
0.020974074,0.013249352,0.017572222,0.017128148,0.070882685,0.036119259,0.029525093,0.028868889,0.038599907,0.035523333,0.102940278,0.062789722,0.044718148,0.044556111,0.055370556,0.058338519,0.125671481,0.079381111,0.056930648,0.056757778,0.067277407,0.071166944,0.141025185,0.092980741,0.016276852,0.015676667,0.024504537,0.021718981,0.084401852,0.046320185,-0.000213333,-0.000859074,0.007534444,0.001187963,0.0615825,0.025947778,AirPods
0.020964444,0.01322713,0.017581852,0.018107037,0.070798519,0.036133519,0.029295463,0.028878148,0.038604074,0.036654815,0.102805833,0.062817222,0.044522593,0.044533519,0.055360278,0.05931,0.125621111,0.079302963,0.05690287,0.056577407,0.06738037,0.074117222,0.141053704,0.092962222,0.016163796,0.01569037,0.024461944,0.016910741,0.084059722,0.046256481,-0.000264074,-0.00086213,0.007303333,-0.024347963,0.060739167,0.025764444,AirPods
0.020834074,0.013131852,0.017117037,-0.00128037,0.070268889,0.036090463,0.029259537,0.028773704,0.03823963,0.033002963,0.102885463,0.0628575,0.044664444,0.044619815,0.055283333,0.056015185,0.125688519,0.079397778,0.056807037,0.056700741,0.067289259,0.068023611,0.14114037,0.093198519,0.016179907,0.015713333,0.024608241,0.017981111,0.084435,0.04644537,-0.000203333,-0.000766852,0.007398148,0.000809815,0.061608056,0.026067778,AirPods
0.020962222,0.013263333,0.017576759,0.01833963,0.070773333,0.036081574,0.029283611,0.028848519,0.038559352,0.03834037,0.102871759,0.062859167,0.044615556,0.04472463,0.05530037,0.061435463,0.125757037,0.079425185,0.057029259,0.057071111,0.067597407,0.075794444,0.14146037,0.093336296,0.016068889,0.015772778,0.024406019,0.024356296,0.084498889,0.046390926,-0.000276296,-0.000755463,0.007445926,0.007472407,0.061617222,0.025983333,AirPods
0.020859259,0.013215926,0.017501759,0.024687407,0.070744815,0.036059074,0.029307685,0.028885185,0.038590185,0.045033704,0.1030125,0.062880741,0.044621759,0.044645741,0.055393333,0.066887963,0.125882963,0.079487778,0.056785093,0.056662222,0.067482593,0.07837,0.141342593,0.093231481,0.015971481,0.015644722,0.02447787,0.027792593,0.084394722,0.046281296,-0.000507407,-0.000934074,0.007350741,0.007242778,0.061578148,0.025940833,AirPods
0.020844444,0.013248519,0.017644259,0.026295185,0.071055556,0.036228519,0.029325093,0.028885185,0.038729352,0.045496296,0.103229907,0.063019259,0.044687037,0.044829444,0.055462963,0.067988241,0.125967407,0.079532593,0.05676037,0.056702963,0.067574444,0.080044444,0.141608241,0.09334037,0.016056296,0.0156175,0.024540093,0.029968148,0.084523056,0.046376852,-0.000297778,-0.000848796,0.007487778,0.009558704,0.061694815,0.0259825,AirPods
0.02089037,0.013361111,0.017547315,0.027917407,0.071014815,0.036176019,0.029179537,0.029028519,0.03861963,0.046910833,0.102986944,0.062892593,0.044589815,0.044801296,0.055444444,0.069012963,0.125981852,0.079462963,0.056775648,0.056919259,0.067524815,0.081012963,0.141543519,0.093508148,0.016024815,0.015759167,0.024360833,0.029446667,0.084471667,0.046308333,-0.000456296,-0.000811852,0.007473889,0.009429815,0.06160037,0.025882222,AirPods
0.020771852,0.013317037,0.017382315,0.028074815,0.070841111,0.036049352,0.029213611,0.028957778,0.038543333,0.047042222,0.102956574,0.062822963,0.044430093,0.044728704,0.055328148,0.069504352,0.125765185,0.079235185,0.056626296,0.056819907,0.067371111,0.081818889,0.141171852,0.092913704,0.015685185,0.015483889,0.024203796,0.029713704,0.084225833,0.046053519,-0.000801852,-0.001071111,0.007198889,0.009085741,0.061389259,0.025642778,AirPods
0.020498148,0.013113704,0.017258981,0.027924074,0.070695185,0.035821852,0.0289925,0.028661111,0.038467407,0.046779167,0.102888796,0.062648148,0.044177037,0.044613148,0.055130741,0.068176852,0.125655926,0.079202593,0.056541852,0.056559352,0.067178889,0.079759259,0.141036296,0.092822963,0.015563333,0.015514167,0.02414787,0.029038889,0.08412963,0.045989167,-0.000831111,-0.001031481,0.007183056,0.008590556,0.061288148,0.025522778,AirPods
0.020415556,0.013122222,0.017195926,0.026833333,0.070568148,0.03581963,0.028841111,0.028681481,0.038361852,0.045786389,0.102591019,0.062573333,0.044110648,0.044600556,0.055081852,0.068265556,0.125543333,0.079237037,0.05634,0.056524074,0.066958148,0.080264815,0.14092963,0.09285,0.01559037,0.015453889,0.024228241,0.027413704,0.084105185,0.0459925,-0.000817778,-0.001094444,0.007114444,0.001887593,0.061198148,0.025730556,AirPods
0.02046963,0.01315963,0.017147778,0.020495556,0.070479259,0.035854815,0.028911111,0.028691111,0.038327407,0.0341925,0.102657315,0.062580741,0.044176481,0.04454463,0.055058519,0.053764074,0.125611389,0.079249259,0.056198889,0.056556574,0.067064074,0.074453333,0.141095741,0.093097037,0.015557407,0.01557963,0.024130278,0.019164074,0.084042593,0.046005833,-0.000834074,-0.00099963,0.0070575,-0.000756111,0.061255185,0.025708889,AirPods
0.020465556,0.01325037,0.017284815,0.020784167,0.070758519,0.035861111,0.028775,0.028941111,0.038382963,0.042964167,0.102881019,0.062625926,0.044184444,0.044612778,0.055081852,0.065746296,0.125619167,0.079317778,0.056368519,0.056824074,0.067308519,0.077978148,0.141061296,0.093025185,0.015505926,0.015441481,0.02408,0.027674074,0.084189259,0.045925,-0.000953704,-0.00101037,0.007073056,0.007407963,0.061374444,0.025581111,AirPods
0.020362222,0.013263704,0.017132963,0.025001944,0.07063963,0.035861852,0.028708611,0.028807778,0.038346667,0.044558611,0.102910278,0.062609259,0.044072963,0.044707222,0.055066296,0.066176296,0.125707222,0.079229259,0.056231852,0.056688519,0.067070741,0.077517037,0.141074815,0.092729722,0.01537963,0.015521852,0.024011667,0.026997407,0.084218148,0.045875833,-0.000969259,-0.001102593,0.006938056,0.006262778,0.061205926,0.025472593,AirPods
0.020118333,0.013106296,0.017010741,0.024541944,0.070551852,0.035760741,0.028678889,0.02876963,0.038201111,0.04294963,0.102921389,0.062578519,0.043972222,0.044594444,0.055077037,0.065930741,0.1257925,0.079191481,0.055988889,0.056428241,0.066873704,0.076999259,0.141075926,0.092740556,0.015266667,0.015282222,0.023981944,0.02593037,0.084080741,0.045843889,-0.001073333,-0.000978148,0.007105185,0.005409167,0.061439259,0.02555037,AirPods
0.02019,0.013186296,0.017151111,0.024351389,0.070711481,0.035896667,0.028678611,0.028720741,0.038331111,0.043336667,0.102930278,0.062547778,0.04383037,0.044561389,0.054934815,0.066524074,0.125647222,0.079125556,0.055768148,0.056335556,0.066753056,0.077615556,0.14092037,0.092626111,0.015227778,0.015394074,0.023981111,0.026528519,0.084131852,0.04593,-0.001168889,-0.001181852,0.007009259,0.005257778,0.061393333,0.025575926,AirPods
0.020113611,0.013066296,0.017162222,0.023445278,0.070763704,0.035822593,0.028519907,0.028732685,0.038240741,0.042436667,0.102831111,0.062581852,0.04374963,0.044442778,0.054911111,0.063390741,0.125613056,0.079040741,0.05552963,0.056109259,0.0665275,0.075828148,0.14077963,0.092425833,0.015058148,0.015261481,0.023776389,0.02449,0.084084444,0.045765,-0.001302963,-0.001221111,0.006873704,0.003045833,0.061228889,0.025391481,AirPods
0.019978611,0.012957778,0.017026667,0.023563333,0.070629259,0.035689259,0.0284325,0.02858963,0.038103704,0.041828148,0.102799444,0.062531481,0.043671852,0.04433,0.054847407,0.063881852,0.125635926,0.078912037,0.055473704,0.056100741,0.066641111,0.07618963,0.140952963,0.092526111,0.014835926,0.015144815,0.023703056,0.025630741,0.084037037,0.045600556,-0.001450185,-0.001341852,0.006766296,0.005940278,0.061262593,0.025364074,AirPods
0.019849167,0.012841852,0.016878889,0.025006667,0.070665185,0.03555963,0.028263981,0.028554352,0.038095556,0.044440741,0.102866944,0.062387778,0.043524815,0.044299444,0.05482,0.065927778,0.125720741,0.07890537,0.055525185,0.055929259,0.066431944,0.077847778,0.140822963,0.092356667,0.014646667,0.015125556,0.02373713,0.027822593,0.084232963,0.045640185,-0.001515185,-0.00136,0.006788148,0.007866111,0.061522963,0.025327037,AirPods
0.0197775,0.012816667,0.016918148,0.024957037,0.070842685,0.035589259,0.0281425,0.028488241,0.038121852,0.042454444,0.103051389,0.062368148,0.043436296,0.044227222,0.054714444,0.064271481,0.125781481,0.078783981,0.055266296,0.056005556,0.066514444,0.075575556,0.14095963,0.092309722,0.014531111,0.015031481,0.02371713,0.025087315,0.084301481,0.045697593,-0.00153463,-0.001237778,0.006802963,0.004482222,0.061603333,0.025396667,AirPods
0.019801481,0.012967963,0.01702963,0.022575185,0.070897407,0.035622593,0.028196204,0.028529352,0.038083333,0.040782963,0.103140833,0.062494444,0.043296296,0.044268704,0.054700833,0.061257407,0.125676296,0.078775648,0.055378519,0.056014444,0.066462778,0.073895926,0.141114074,0.092534815,0.01472963,0.015288889,0.023729722,0.023236759,0.084507037,0.045686111,-0.001481574,-0.001161481,0.006902963,0.004256667,0.061662593,0.025430741,AirPods
0.019632593,0.01296463,0.016988889,0.021786667,0.070866852,0.035577778,0.028076944,0.028457407,0.037978519,0.039761481,0.103048426,0.0623125,0.043069259,0.044030185,0.054535278,0.062841852,0.125695185,0.078642315,0.05512,0.056201481,0.066534722,0.074971852,0.140988148,0.092388519,0.014449907,0.015078889,0.023602315,0.022091481,0.084248889,0.04550463,-0.001850185,-0.001322222,0.006697407,0.001014259,0.061545,0.025233333,AirPods
0.019447407,0.012866296,0.016824074,0.016758519,0.070852963,0.035559259,0.027836574,0.028538796,0.03787,0.036376667,0.102971019,0.062264167,0.042793333,0.044058704,0.0544525,0.057684815,0.125612963,0.078601759,0.055272222,0.056318889,0.066672222,0.068674722,0.141105556,0.092466667,0.014296852,0.014994074,0.023444907,0.018575093,0.08418963,0.045525,-0.001985185,-0.001262222,0.00651963,-0.000916111,0.061536667,0.025198519,AirPods
0.019264815,0.012900741,0.016792222,0.017021852,0.070730463,0.035362593,0.027803981,0.028553704,0.037847407,0.035613333,0.102955833,0.062323611,0.042638519,0.04396463,0.054302778,0.057705556,0.125497778,0.078459537,0.054884074,0.055932963,0.066407407,0.070905833,0.140983704,0.092321852,0.014174352,0.015,0.023558241,0.017941759,0.084191852,0.045387222,-0.002108889,-0.001347407,0.00653963,-0.001156111,0.061479167,0.025201852,AirPods
0.019214444,0.012807963,0.016691852,0.017036667,0.070751852,0.035451111,0.027614352,0.028451111,0.037880741,0.036385926,0.102973241,0.062146667,0.04255037,0.043819444,0.054274167,0.05857037,0.125484815,0.078393333,0.05491287,0.056137778,0.066361111,0.069152778,0.141006296,0.092212963,0.01416213,0.014813333,0.023428241,0.019008704,0.084092963,0.045379444,-0.002071852,-0.001417685,0.006644815,-0.001372407,0.061374444,0.025073704,AirPods
0.019224815,0.012825185,0.016691852,0.017109259,0.070724074,0.035367407,0.027418056,0.028214074,0.03764963,0.03569,0.102837315,0.062040833,0.042333333,0.04361537,0.054032778,0.057341111,0.125212963,0.078147778,0.054262593,0.055655556,0.066104074,0.070724722,0.140507407,0.091702222,0.013767963,0.014631852,0.02315713,0.020129259,0.083818056,0.045047593,-0.002573704,-0.001757407,0.006335185,-0.001679074,0.061101667,0.024764815,AirPods
0.018736296,0.012523241,0.016385185,0.014294074,0.070296296,0.035037963,0.027148426,0.027977037,0.03739713,0.032822222,0.102430648,0.061676389,0.041783333,0.043257222,0.053524815,0.052879352,0.124681111,0.077497037,0.053939537,0.055396667,0.065695556,0.064516944,0.140484815,0.091483333,0.01351963,0.014492963,0.02295713,0.012680741,0.083633889,0.044578704,-0.002822222,-0.001991019,0.006021111,-0.009313889,0.060886667,0.024247407,AirPods
0.018454074,0.012259259,0.016050093,0.011555926,0.070158519,0.034446852,0.026628796,0.02762,0.037048519,0.031176667,0.102331759,0.061165278,0.040915556,0.042298333,0.052733333,0.057691852,0.124042222,0.07630963,0.053647037,0.055028889,0.065707407,0.075492778,0.140658519,0.09132,0.013287407,0.014331389,0.022913056,0.025055556,0.083718889,0.044415741,-0.00296037,-0.002150185,0.00610963,0.005581296,0.061031667,0.024053704,AirPods
0.018382222,0.012204815,0.016256204,0.02484,0.070405926,0.034375463,0.026707685,0.02784,0.037310741,0.046994444,0.10265213,0.061024444,0.040004259,0.041496852,0.052058148,0.070299907,0.12341963,0.075417407,0.053987037,0.055585185,0.065971481,0.084320278,0.140901481,0.091248889,0.012979259,0.014213056,0.022828611,0.030768519,0.083760556,0.044083519,-0.003304074,-0.002242685,0.00605,0.013069815,0.061101852,0.023821944,AirPods
0.01800963,0.012168519,0.016273704,0.032344444,0.070533704,0.034205185,0.026377685,0.027652222,0.037252407,0.051662593,0.10276213,0.061041852,0.039874537,0.041845,0.052345185,0.072724907,0.123907778,0.075927407,0.053987315,0.055806296,0.066226667,0.0866,0.141071852,0.091358889,0.012811852,0.014195,0.0230375,0.035411852,0.083994167,0.044308704,-0.003486296,-0.001987963,0.006118148,0.015386852,0.061265185,0.024034722,AirPods
0.017843333,0.012255185,0.016417593,0.034498148,0.070620741,0.034354352,0.02610287,0.027827778,0.037467778,0.053746667,0.102756944,0.061164074,0.037557593,0.039913148,0.049936667,0.072071852,0.121865556,0.07386037,0.053369815,0.055661852,0.066205185,0.087885185,0.14102213,0.091315926,0.012411852,0.014411667,0.023070463,0.036394074,0.083909444,0.044278333,-0.003972593,-0.001968889,0.006154444,0.015998704,0.061117407,0.024013333,AirPods
0.017220741,0.012378519,0.016533981,0.034534074,0.070548519,0.034370463,0.025504352,0.02795963,0.037523333,0.053563333,0.102663611,0.061078519,0.036240926,0.038783519,0.049131111,0.070966852,0.120422593,0.07251,0.053232593,0.056070741,0.066424815,0.088231481,0.140925185,0.091495926,0.012052593,0.014556111,0.023234537,0.037047778,0.083989722,0.044405,-0.004160741,-0.001888889,0.006275278,0.016886852,0.061211852,0.0240825,AirPods
0.016995926,0.012082222,0.016125093,0.034361111,0.064624815,0.031225185,0.00716,0.013471481,0.024951852,0.0409375,0.08815213,0.050617778,0.033930093,0.037023889,0.047531111,0.070081852,0.119228519,0.071227407,0.052918148,0.055486574,0.065957037,0.088149259,0.140903241,0.091015926,0.012174815,0.014621111,0.023360833,0.037333704,0.084537778,0.044716389,-0.004147778,-0.001701111,0.006535833,0.017263148,0.061925185,0.024476667,AirPods
0.017038148,0.012648889,0.016728148,0.035606667,0.071288519,0.034753333,0.025317778,0.028087407,0.037696667,0.053512778,0.103320648,0.061318519,0.035893981,0.038912778,0.049533333,0.068927778,0.121312222,0.073145926,0.052431481,0.055396852,0.065985556,0.083616296,0.141309907,0.09135,0.012408519,0.014902778,0.023463056,0.032578889,0.084727037,0.044805,-0.003971111,-0.001492963,0.006589722,0.011608704,0.061959259,0.024611667,AirPods
0.017355185,0.012822963,0.016666296,0.027622222,0.071334074,0.034901111,0.025389167,0.028005185,0.037424074,0.047140833,0.103015833,0.061302963,0.036673981,0.039660185,0.049922222,0.059074815,0.121746667,0.073805556,0.052925926,0.055746296,0.066090741,0.078461481,0.141248241,0.09168963,0.01248037,0.015085556,0.023699167,0.034498519,0.084585185,0.044968333,-0.003905556,-0.00142,0.006619722,0.015077963,0.061572593,0.024632778,AirPods
0.017515185,0.012964815,0.016798889,0.033910833,0.070868148,0.034934815,0.025476389,0.027996667,0.03750963,0.052673333,0.102627315,0.061260741,0.037668519,0.0407225,0.051055926,0.068297037,0.121966111,0.074518519,0.053395926,0.056194907,0.066382222,0.071057037,0.140546019,0.091857778,0.01273963,0.015421481,0.023766667,0.022986667,0.083516296,0.045059167,-0.003815926,-0.001198889,0.006548611,-0.002312778,0.060784444,0.024734074,AirPods
0.017600833,0.01326037,0.01709,0.032666667,0.070354444,0.035227778,0.025766944,0.028460741,0.037787037,0.054844167,0.102311389,0.061658148,0.038305926,0.041493056,0.051885185,0.075089259,0.122425278,0.07537,0.053792222,0.056803796,0.066966296,0.090661481,0.14081037,0.092170833,0.013062963,0.01574963,0.024181667,0.038971481,0.084055556,0.045481111,-0.003587037,-0.00081,0.007032222,0.017986852,0.061127778,0.024952593,AirPods
0.017937222,0.013456667,0.017292963,0.033860556,0.070575185,0.035267407,0.025991667,0.028671111,0.037858519,0.048618148,0.102350278,0.061622963,0.039884815,0.042898056,0.053135926,0.06490963,0.123794167,0.076822963,0.053865926,0.057025463,0.066929259,0.075569259,0.141084815,0.092412778,0.013351852,0.01604,0.024215833,0.022891852,0.084292222,0.045648333,-0.003108889,-0.000478148,0.00711037,0.006895,0.061167037,0.025188148,AirPods
0.018203611,0.013792963,0.01745963,0.025240556,0.070875556,0.035616296,0.026376944,0.029023333,0.038191481,0.044911852,0.102606389,0.062082593,0.040853704,0.043926944,0.054102963,0.065585926,0.124542778,0.077750741,0.054492222,0.057525185,0.067515,0.079314444,0.141367037,0.092853611,0.013665556,0.016488889,0.024620278,0.028912593,0.084477778,0.046012778,-0.002964444,-0.000243333,0.007488889,0.006535278,0.061373333,0.025368148,AirPods
0.018561111,0.014035556,0.017786296,0.025426389,0.070929259,0.035844815,0.026630648,0.029248519,0.038451481,0.044201111,0.102667222,0.062260741,0.041107037,0.044471111,0.05444,0.065318148,0.1249125,0.078037407,0.05482,0.057818519,0.067893333,0.07765,0.14150963,0.093100833,0.013947407,0.016651111,0.024830833,0.027234444,0.084547778,0.046158333,-0.002599074,8.67E-05,0.007676667,0.007631944,0.061597778,0.025649259,AirPods
0.018633056,0.014355926,0.017926296,0.025271389,0.071086296,0.03606,0.026796574,0.029547407,0.038619259,0.044131852,0.102761389,0.062443704,0.041527407,0.044657222,0.054774815,0.067132222,0.12495963,0.078331204,0.054936296,0.058072963,0.068020278,0.079725556,0.141585926,0.093205,0.014062222,0.016897407,0.024933611,0.029359259,0.084797037,0.046416852,-0.002530741,0.000205556,0.007885926,0.009597222,0.061541111,0.025681111,AirPods
0.018857222,0.014476667,0.018098148,0.028077778,0.071025185,0.036138889,0.026929907,0.029712963,0.038825556,0.04638,0.102803611,0.062588519,0.041706667,0.044844444,0.054988519,0.068402593,0.124952593,0.078466481,0.055094074,0.058211481,0.068276389,0.083034815,0.141639259,0.093392222,0.014215926,0.016945926,0.025100833,0.030596204,0.084653333,0.046415,-0.002355741,0.000218889,0.007941852,0.009575833,0.061506667,0.025764444,AirPods
0.018952222,0.014582222,0.018053704,0.027993333,0.071131019,0.036271852,0.027041019,0.029700463,0.038842593,0.047284074,0.10291,0.062689259,0.041836296,0.045020926,0.055041111,0.068111481,0.125015185,0.078582037,0.055202222,0.05823963,0.068153056,0.080627407,0.141744815,0.093461111,0.014388519,0.016971111,0.025233796,0.029600926,0.084771852,0.046509815,-0.00222213,0.000291111,0.007976667,0.008878056,0.06171037,0.025977407,AirPods
0.019121111,0.014638796,0.018367778,0.028191481,0.07120213,0.03646037,0.027175463,0.029865463,0.038887407,0.046325926,0.103059444,0.062715926,0.041910741,0.04499463,0.055124167,0.068440741,0.125264074,0.078632315,0.055535556,0.058295556,0.068403333,0.081227778,0.141787407,0.093452222,0.014565463,0.017004444,0.025253426,0.029548704,0.084715556,0.04646463,-0.002121019,0.000336296,0.007998889,0.008343333,0.061717778,0.026047037,AirPods
0.019265926,0.014701019,0.018367778,0.027648889,0.071235463,0.036483704,0.027488796,0.02993713,0.039062593,0.045544815,0.102997315,0.062689167,0.04215,0.045113889,0.055134444,0.06757963,0.125290741,0.07876787,0.055455185,0.058195556,0.068201389,0.079701481,0.141571481,0.093414815,0.014700463,0.017135926,0.02523787,0.02777037,0.084556667,0.046397963,-0.001974352,0.000538519,0.008086296,0.007380556,0.061640833,0.025921852,AirPods
0.019395926,0.014866852,0.018397407,0.025993704,0.071140463,0.036373704,0.027470648,0.029892963,0.038894815,0.044265926,0.102823981,0.062708056,0.04227963,0.045190556,0.055231389,0.065862963,0.125147037,0.078708426,0.055482222,0.058574074,0.06848963,0.079652222,0.141931852,0.093672222,0.014742963,0.0172,0.025341944,0.028226204,0.084807037,0.046645741,-0.001876852,0.000541481,0.008115556,0.008395,0.061799722,0.02597963,AirPods
-0.02606,-0.004546204,-0.007048148,-0.211836296,0.063198519,0.029724907,0.022147315,0.019875926,0.016868796,-0.202798889,0.094378426,0.056430833,0.04030963,0.038199815,0.0384025,-0.181712593,0.119097407,0.075897778,0.042566759,0.040197778,0.04158963,-0.176092778,0.124491481,0.080558519,0.012415185,0.009116296,0.011984907,-0.210278148,0.078044167,0.039669444,-0.001309259,-0.004558519,-0.00171037,-0.225947593,0.058535556,0.021975926,AirPods
0.019888519,0.009464074,0.007978519,-0.208774074,0.067684074,0.03218963,0.028533611,0.025218889,0.028266574,-0.201094444,0.098617315,0.058581111,0.046505556,0.043873519,0.047562593,-0.180072315,0.123542963,0.076365556,0.053722593,0.050833704,0.05426037,-0.172231944,0.133633333,0.080174815,0.012575741,0.009578889,0.011924537,-0.210241481,0.077739722,0.034534259,-0.001137778,-0.00430963,-0.002460741,-0.226128333,0.058211944,0.017434074,AirPods
0.019896296,0.009377778,0.003425093,-0.209347037,0.06724037,0.027616019,0.028314722,0.024998148,0.026276852,-0.201512222,0.098143241,0.054160556,0.046487037,0.043735741,0.046415926,-0.180468426,0.123262963,0.074085185,0.053660926,0.050847778,0.054156667,-0.172566944,0.133501852,0.082634074,0.012665185,0.009484722,0.012099722,-0.210379259,0.077681667,0.035480556,-0.000983704,-0.004326019,-0.001448519,-0.226156111,0.058188889,0.017816667,AirPods
0.02005963,0.009528519,0.007831759,-0.209090741,0.067347407,0.02831213,0.028610648,0.025234444,0.028389907,-0.201402593,0.098295833,0.054750741,0.046708981,0.044060185,0.047998519,-0.180364815,0.123366667,0.074111111,0.053966759,0.051076667,0.055152222,-0.1722875,0.133478519,0.082697407,0.012891852,0.009498056,0.012686019,-0.210461481,0.077853889,0.035659444,-0.000833333,-0.004348796,-0.001245185,-0.226102037,0.058227778,0.018036944,AirPods
0.020281852,0.00964,0.008444815,-0.209045926,0.067343333,0.028304352,0.028807685,0.025317037,0.028107963,-0.201359259,0.0982825,0.054967778,0.046843704,0.044048333,0.047612963,-0.180261204,0.12348,0.074259259,0.05395287,0.05088963,0.054554815,-0.172188889,0.133621574,0.08252037,0.012818148,0.009413889,0.011679352,-0.210599259,0.077690278,0.035452778,-0.000922593,-0.004389074,-0.001852963,-0.226160926,0.058183333,0.017851111,AirPods
0.020178148,0.009562593,0.007625926,-0.209280741,0.067234444,0.028035741,0.0286725,0.025316296,0.028194074,-0.201554167,0.098231759,0.054639259,0.04676787,0.043963148,0.047677407,-0.180416481,0.123331111,0.074265556,0.053968426,0.050893704,0.054901111,-0.172690741,0.133505741,0.082552593,0.012589259,0.009383056,0.01208787,-0.210696667,0.077522778,0.035269444,-0.001117037,-0.004531111,-0.001708611,-0.226436111,0.058041111,0.017460556,AirPods
0.019995556,0.009447407,0.007832593,-0.209385926,0.067158148,0.027951296,0.028581759,0.025238519,0.028529259,-0.201663333,0.098065463,0.054727407,0.046680926,0.043866852,0.047515556,-0.18059287,0.123238148,0.074172222,0.054061111,0.051038796,0.05407963,-0.172544815,0.133371852,0.082610741,0.012643333,0.009308056,0.01152787,-0.21079963,0.077483056,0.035482407,-0.000984815,-0.00445,-0.002039722,-0.226302778,0.058096667,0.017534444,AirPods
0.020034444,0.009482593,0.00737787,-0.20928037,0.067248148,0.02804963,0.028696667,0.025382963,0.028015185,-0.201584444,0.098124352,0.054799259,0.046843148,0.043970185,0.047236296,-0.180562037,0.12325037,0.074213333,0.053837037,0.051045185,0.054887778,-0.172552593,0.133485741,0.082578148,0.012733704,0.009391667,0.012019722,-0.21083037,0.07754963,0.035361389,-0.000905185,-0.004418519,-0.001846111,-0.226449444,0.058072963,0.017673056,AirPods
0.020158519,0.009615926,0.007690648,-0.209416296,0.067271481,0.028031852,0.028736111,0.025317778,0.027665556,-0.201579444,0.098198796,0.054672963,0.046869815,0.044011296,0.047584815,0.102552222,0.134420556,0.078555556,0.056842593,0.053714074,0.06223963,0.108883704,0.144352407,0.086601852,0.014172222,0.010898611,0.017462315,0.055451852,0.085634815,0.03793,-0.000173704,-0.003587407,0.002540833,0.037727222,0.064901852,0.019478611,AirPods
0.021188889,0.010762593,0.01213,0.056551111,0.074401481,0.030047037,0.030844444,0.027478889,0.035034815,0.076783056,0.107828426,0.058167407,0.049720926,0.046911296,0.055777407,0.10237,0.134418889,0.078497778,0.057134815,0.054089907,0.062592222,0.10876037,0.14468963,0.08712037,0.014087778,0.010467037,0.017456944,0.05518963,0.085533333,0.037715556,-0.000321481,-0.003970741,0.002508333,0.037371296,0.064717037,0.019353889,AirPods
0.021168148,0.010332593,0.012248519,0.056098056,0.074306296,0.029938889,0.030827222,0.027294444,0.03500037,0.076335556,0.107759167,0.058025185,0.049663333,0.046771667,0.055274444,0.101968148,0.134203889,0.078545926,0.057334815,0.054146852,0.062613704,0.108904444,0.144956852,0.087214815,0.014201481,0.010483704,0.016909167,0.054872222,0.085502593,0.037909722,-0.000303333,-0.004145556,0.002023333,0.037119444,0.064742963,0.019455926,AirPods
0.021059444,0.010372593,0.012354815,0.055865556,0.074254444,0.030045926,0.030835278,0.027112963,0.03486,0.0761075,0.107690648,0.058050741,0.049706667,0.046675278,0.054590741,0.101817778,0.134195,0.078518519,0.057318519,0.054256296,0.062340741,0.108766667,0.144928889,0.087425556,0.014124815,0.010502593,0.016939167,0.054805926,0.085504815,0.037889722,-0.000168519,-0.00401037,0.002056389,0.037015,0.064724444,0.019342222,AirPods
0.0212525,0.010288148,0.01271,0.055871944,0.074306667,0.030084074,0.030898056,0.027174444,0.034428148,0.076168519,0.107726389,0.057892222,0.049885926,0.046768611,0.054987778,0.10177037,0.134333611,0.078237037,0.057708519,0.054295463,0.062987407,0.108996667,0.145228148,0.0872775,0.014262963,0.010364815,0.017059444,0.054724074,0.085456296,0.037578611,-0.000187407,-0.004234074,0.002082963,0.037064722,0.064672222,0.019034444,AirPods
